# t (datenum)	phase (rad)	stress_at_t	stress_rate_at_t	year	month	day	hour	min	sec	lat	lon	dep	mag
15832.91299769	-0.22689280	497.98373862	1345.88327493	2013.00000000	5.00000000	7.00000000	21.00000000	54.00000000	43.00000000	37.16433300	136.58533300	9.91000000	0.80000000
15834.69726852	3.09795942	-667.64176020	-504.77927990	2013.00000000	5.00000000	9.00000000	16.00000000	44.00000000	4.00000000	37.28883300	136.66383300	3.09000000	1.40000000
15836.97662037	-1.32645023	88.48747936	5321.55362868	2013.00000000	5.00000000	11.00000000	23.00000000	26.00000000	20.00000000	37.16883300	137.05733300	10.98000000	1.10000000
15837.04653935	-0.69813170	405.71956080	3244.72281676	2013.00000000	5.00000000	12.00000000	1.00000000	7.00000000	1.00000000	37.36116700	136.67283300	11.21000000	0.60000000
15837.74586806	2.83616003	-574.83435680	-2508.18398458	2013.00000000	5.00000000	12.00000000	17.00000000	54.00000000	3.00000000	37.27816700	136.71800000	5.55000000	0.80000000
15840.27993056	0.13962634	579.85393520	-498.45115212	2013.00000000	5.00000000	15.00000000	6.00000000	43.00000000	6.00000000	37.22783300	136.72283300	9.51000000	1.80000000
15841.14599537	-1.46607657	68.49178660	5312.03351892	2013.00000000	5.00000000	16.00000000	3.00000000	30.00000000	14.00000000	37.23716700	136.67283300	8.14000000	0.70000000
15842.46513889	1.83259571	61.20518980	-4111.03430496	2013.00000000	5.00000000	17.00000000	11.00000000	9.00000000	48.00000000	37.16166700	136.60133300	10.00000000	0.70000000
15843.71078704	-1.69296937	-27.10293040	4371.96739111	2013.00000000	5.00000000	18.00000000	17.00000000	3.00000000	32.00000000	37.87566700	137.37166700	13.27000000	0.60000000
15844.09957176	3.14159265	-254.36204154	-9.44559840	2013.00000000	5.00000000	19.00000000	2.00000000	23.00000000	23.00000000	37.43416700	137.47966700	7.96000000	1.30000000
15851.37811343	1.29154365	178.12378920	-688.23916786	2013.00000000	5.00000000	26.00000000	9.00000000	4.00000000	29.00000000	37.28283300	137.27483300	8.24000000	0.40000000
15851.81085648	-2.76634686	-500.14953282	1638.66792038	2013.00000000	5.00000000	26.00000000	19.00000000	27.00000000	38.00000000	37.69850000	137.33550000	11.17000000	0.70000000
15852.55354167	1.96349541	-46.56073860	-1854.89755162	2013.00000000	5.00000000	27.00000000	13.00000000	17.00000000	6.00000000	37.24166700	136.73433300	10.07000000	0.80000000
15852.66157407	2.50454748	-277.89328594	-2180.68965556	2013.00000000	5.00000000	27.00000000	15.00000000	52.00000000	40.00000000	37.23766700	136.69816700	10.17000000	0.40000000
15854.44545139	1.02101761	79.09234508	-1657.95832766	2013.00000000	5.00000000	29.00000000	10.00000000	41.00000000	27.00000000	37.23233300	136.73833300	9.08000000	0.80000000
15855.21609954	-0.26179939	406.00745666	849.53014580	2013.00000000	5.00000000	30.00000000	5.00000000	11.00000000	11.00000000	37.58716700	137.16400000	10.89000000	1.40000000
15855.95251157	-3.09795942	-277.57162540	181.68321604	2013.00000000	5.00000000	30.00000000	22.00000000	51.00000000	37.00000000	37.27066700	136.72100000	7.52000000	0.60000000
15856.21651620	-0.48869219	373.70173140	1626.86313638	2013.00000000	5.00000000	31.00000000	5.00000000	11.00000000	47.00000000	37.54983300	137.19250000	7.41000000	0.20000000
15857.41315972	1.50098316	108.07131340	-3719.83305524	2013.00000000	6.00000000	1.00000000	9.00000000	54.00000000	57.00000000	37.25250000	136.71033300	9.34000000	0.40000000
15857.50512731	2.56563400	-188.27212040	-2064.68342358	2013.00000000	6.00000000	1.00000000	12.00000000	7.00000000	23.00000000	37.27366700	136.70933300	8.45000000	0.30000000
15858.67549769	-1.91113553	-141.97336780	3998.60438319	2013.00000000	6.00000000	2.00000000	16.00000000	12.00000000	43.00000000	37.25183300	136.76900000	7.86000000	2.30000000
15861.95619213	0.11344640	652.07326600	-513.27369612	2013.00000000	6.00000000	5.00000000	22.00000000	56.00000000	55.00000000	37.45683300	137.29850000	11.57000000	0.80000000
15863.35892361	-0.37524579	236.56139200	545.50152013	2013.00000000	6.00000000	7.00000000	8.00000000	36.00000000	51.00000000	37.22616700	136.73550000	9.62000000	2.20000000
15863.67571759	3.01941961	-900.16237800	-834.60777583	2013.00000000	6.00000000	7.00000000	16.00000000	13.00000000	2.00000000	37.20683300	136.66616700	10.71000000	0.30000000
15866.46432870	1.59697627	109.14749740	-681.54124786	2013.00000000	6.00000000	10.00000000	11.00000000	8.00000000	38.00000000	37.28683300	136.74466700	6.52000000	0.20000000
15866.59817130	2.23402144	-133.69187076	-3203.11495615	2013.00000000	6.00000000	10.00000000	14.00000000	21.00000000	22.00000000	37.28583300	136.73733300	6.32000000	0.30000000
15866.98792824	-1.52716310	12.30764260	5949.31598279	2013.00000000	6.00000000	10.00000000	23.00000000	42.00000000	37.00000000	37.70733300	137.37600000	12.74000000	1.50000000
15868.48417824	2.77507351	-35.77216380	-724.63272017	2013.00000000	6.00000000	12.00000000	11.00000000	37.00000000	13.00000000	37.34816700	136.70383300	9.95000000	1.00000000
15869.62165509	-1.66678944	-62.91996640	1573.96200037	2013.00000000	6.00000000	13.00000000	14.00000000	55.00000000	11.00000000	37.27550000	136.76266700	8.40000000	-0.10000000
15871.41515046	1.59697627	-3.81833100	-4488.78561705	2013.00000000	6.00000000	15.00000000	9.00000000	57.00000000	49.00000000	37.74566700	137.67750000	16.34000000	0.70000000
15871.46380787	2.11184839	-201.89494700	-3963.02409519	2013.00000000	6.00000000	15.00000000	11.00000000	7.00000000	53.00000000	37.85233300	137.74266700	18.92000000	0.90000000
15871.52165509	2.77507351	-376.72793520	-1697.41670365	2013.00000000	6.00000000	15.00000000	12.00000000	31.00000000	11.00000000	37.20400000	136.71233300	9.60000000	0.60000000
15871.66285880	-1.92858882	-177.18743690	3904.39331920	2013.00000000	6.00000000	15.00000000	15.00000000	54.00000000	31.00000000	37.27466700	136.77033300	7.60000000	1.20000000
15872.76238426	-1.13446401	145.73351060	4474.15555304	2013.00000000	6.00000000	16.00000000	18.00000000	17.00000000	50.00000000	37.52600000	137.19733300	7.33000000	0.80000000
15874.59821759	3.05432619	-738.87091420	-899.21913582	2013.00000000	6.00000000	18.00000000	14.00000000	21.00000000	26.00000000	37.25033300	136.72650000	10.26000000	0.50000000
15875.60042824	2.81870674	-761.64792060	-2142.31564756	2013.00000000	6.00000000	19.00000000	14.00000000	24.00000000	37.00000000	36.92650000	137.64900000	9.70000000	1.40000000
15875.90225694	-0.52359878	470.86404120	3017.67744070	2013.00000000	6.00000000	19.00000000	21.00000000	39.00000000	15.00000000	37.22750000	136.71333300	10.79000000	2.30000000
15876.35627315	0.32288591	206.44846300	-942.45792022	2013.00000000	6.00000000	20.00000000	8.00000000	33.00000000	2.00000000	37.32083300	137.40350000	8.88000000	1.10000000
15877.38521991	0.47123890	179.76903820	-1242.64631975	2013.00000000	6.00000000	21.00000000	9.00000000	14.00000000	43.00000000	36.90850000	137.41466700	12.92000000	1.40000000
15879.76212963	-2.76634686	-636.46610810	2024.83320527	2013.00000000	6.00000000	23.00000000	18.00000000	17.00000000	28.00000000	37.71266700	137.36833300	13.37000000	0.90000000
15880.60126157	2.47836754	-306.36761500	-3236.74987134	2013.00000000	6.00000000	24.00000000	14.00000000	25.00000000	49.00000000	36.95933300	137.72933300	5.74000000	1.50000000
15881.28129630	0.82030475	260.70012508	-1627.49318847	2013.00000000	6.00000000	25.00000000	6.00000000	45.00000000	4.00000000	37.31466700	137.38300000	10.05000000	1.30000000
15882.80253472	-3.06305284	-404.37486020	318.82166394	2013.00000000	6.00000000	26.00000000	19.00000000	15.00000000	39.00000000	37.20766700	137.02033300	16.33000000	0.70000000
15883.39633102	1.08210414	57.90614666	-1684.53733406	2013.00000000	6.00000000	27.00000000	9.00000000	30.00000000	43.00000000	37.20816700	137.02333300	15.22000000	0.40000000
15885.42996528	2.28638132	-130.56730100	-2411.06500751	2013.00000000	6.00000000	29.00000000	10.00000000	19.00000000	9.00000000	37.68616700	137.38350000	14.34000000	1.50000000
15885.50555556	3.06305284	-239.62552036	-253.88289595	2013.00000000	6.00000000	29.00000000	12.00000000	8.00000000	0.00000000	37.28416700	137.22083300	13.71000000	1.40000000
15885.65753472	-1.32645023	-41.54336480	1870.82212762	2013.00000000	6.00000000	29.00000000	15.00000000	46.00000000	51.00000000	37.21566700	137.08316700	15.91000000	0.50000000
15886.54452546	-2.90597320	-377.48196000	857.02282100	2013.00000000	6.00000000	30.00000000	13.00000000	4.00000000	7.00000000	37.25300000	136.76450000	8.84000000	0.10000000
15886.86359954	0.78539816	197.43833820	-1324.21804773	2013.00000000	6.00000000	30.00000000	20.00000000	43.00000000	35.00000000	37.20483300	136.67533300	9.85000000	0.30000000
15888.53476852	2.79252680	-683.90733640	-1874.27275162	2013.00000000	7.00000000	2.00000000	12.00000000	50.00000000	4.00000000	37.63300000	137.31333300	10.82000000	0.40000000
15890.61003472	3.01941961	-987.18546420	-940.30204822	2013.00000000	7.00000000	4.00000000	14.00000000	38.00000000	27.00000000	37.36750000	137.53083300	11.33000000	0.80000000
15892.57239583	2.05948852	-609.47556240	-6409.96622269	2013.00000000	7.00000000	6.00000000	13.00000000	44.00000000	15.00000000	37.26166700	136.68900000	8.28000000	3.30000000
15893.40498843	0.20071286	226.33827200	-486.36840011	2013.00000000	7.00000000	7.00000000	9.00000000	43.00000000	11.00000000	37.02066700	137.08500000	13.54000000	0.50000000
15893.71342593	3.10668607	-971.64877040	-328.57915193	2013.00000000	7.00000000	7.00000000	17.00000000	7.00000000	20.00000000	36.91866700	137.63400000	10.14000000	0.40000000
15893.76736111	-2.71398699	-891.19975700	3516.09787282	2013.00000000	7.00000000	7.00000000	18.00000000	25.00000000	0.00000000	37.20250000	137.10433300	15.13000000	0.60000000
15895.69069444	2.23402144	-445.98141940	-3474.84599929	2013.00000000	7.00000000	9.00000000	16.00000000	34.00000000	36.00000000	37.68466700	137.38416700	14.45000000	1.10000000
15897.49098380	-2.84488668	-141.54204280	414.66494392	2013.00000000	7.00000000	11.00000000	11.00000000	47.00000000	1.00000000	37.32100000	137.42816700	8.99000000	0.90000000
15898.50445602	-3.03687290	-275.12561720	305.04412794	2013.00000000	7.00000000	12.00000000	12.00000000	6.00000000	25.00000000	37.20183300	137.40483300	16.79000000	1.40000000
15899.33758102	1.36135682	91.68790740	-3881.26463921	2013.00000000	7.00000000	13.00000000	8.00000000	6.00000000	7.00000000	37.22650000	136.70283300	11.39000000	1.10000000
15899.71659722	-1.01229097	84.30415000	2617.92502861	2013.00000000	7.00000000	13.00000000	17.00000000	11.00000000	54.00000000	37.64400000	137.35150000	11.63000000	0.70000000
15902.74763889	-1.54461639	-82.65738970	5935.39855338	2013.00000000	7.00000000	16.00000000	17.00000000	56.00000000	36.00000000	37.53166700	137.20383300	8.92000000	0.80000000
15905.54358796	2.25147474	-576.21137020	-4623.84230508	2013.00000000	7.00000000	19.00000000	13.00000000	2.00000000	46.00000000	37.27650000	136.75800000	9.13000000	0.30000000
15905.71099537	-2.48709418	-695.72024020	4217.67782314	2013.00000000	7.00000000	19.00000000	17.00000000	3.00000000	50.00000000	37.28100000	137.40266700	11.91000000	1.00000000
15906.88824074	-1.06465084	236.53293780	5458.46356927	2013.00000000	7.00000000	20.00000000	21.00000000	19.00000000	4.00000000	37.23350000	136.72200000	11.48000000	0.40000000
15907.36081019	0.27052603	190.83590720	-513.21604790	2013.00000000	7.00000000	21.00000000	8.00000000	39.00000000	34.00000000	37.21300000	136.67383300	10.08000000	0.40000000
15908.64430556	2.87106662	-620.28768720	-2649.66364746	2013.00000000	7.00000000	22.00000000	15.00000000	27.00000000	48.00000000	37.22083300	136.69666700	9.25000000	0.80000000
15911.46246528	1.71914931	22.37725380	-291.90057594	2013.00000000	7.00000000	25.00000000	11.00000000	5.00000000	57.00000000	37.14516700	136.59850000	10.34000000	1.20000000
15916.84939815	0.00000000	462.35694800	92.43191998	2013.00000000	7.00000000	30.00000000	20.00000000	23.00000000	8.00000000	37.64983300	137.02866700	11.99000000	1.20000000
15917.14960648	-1.43116999	253.86991240	1027.51910379	2013.00000000	7.00000000	31.00000000	3.00000000	35.00000000	26.00000000	37.12866700	137.80933300	19.11000000	2.40000000
15917.50008102	2.70526034	-761.36162880	-2935.88860868	2013.00000000	7.00000000	31.00000000	12.00000000	0.00000000	7.00000000	37.23266700	136.73166700	9.43000000	1.70000000
15918.43821759	1.78023584	-377.37443060	-6485.84683351	2013.00000000	8.00000000	1.00000000	10.00000000	31.00000000	2.00000000	37.21900000	137.06816700	16.77000000	0.40000000
15919.33716435	0.48869219	267.18072940	-2134.93847957	2013.00000000	8.00000000	2.00000000	8.00000000	5.00000000	31.00000000	37.33483300	137.30700000	7.01000000	2.20000000
15919.93690972	-0.11344640	785.19246640	695.13398416	2013.00000000	8.00000000	2.00000000	22.00000000	29.00000000	9.00000000	38.07233300	137.77033300	9.97000000	1.30000000
15920.62649306	2.94087979	-1084.22163400	-1720.75161640	2013.00000000	8.00000000	3.00000000	15.00000000	2.00000000	9.00000000	37.21350000	137.06133300	15.66000000	0.00000000
15922.03018519	0.21816616	790.21603540	-1429.48953633	2013.00000000	8.00000000	5.00000000	0.00000000	43.00000000	28.00000000	37.84033300	137.44150000	14.59000000	1.50000000
15922.52631944	1.25663706	-54.29704360	-5473.37366288	2013.00000000	8.00000000	5.00000000	12.00000000	37.00000000	54.00000000	37.28033300	136.75716700	9.20000000	2.60000000
15922.70667824	3.14159265	-925.37238360	-306.61223994	2013.00000000	8.00000000	5.00000000	16.00000000	57.00000000	37.00000000	37.36300000	137.39600000	10.08000000	1.30000000
15924.62792824	1.48352986	-129.62793900	-3615.91175926	2013.00000000	8.00000000	7.00000000	15.00000000	4.00000000	13.00000000	37.24700000	137.31883300	15.68000000	0.90000000
15924.77127315	3.09795942	-518.27400500	-269.29526395	2013.00000000	8.00000000	7.00000000	18.00000000	30.00000000	38.00000000	37.29166700	137.57400000	15.13000000	1.20000000
15925.60453704	0.48869219	42.57967960	-948.92601622	2013.00000000	8.00000000	8.00000000	14.00000000	30.00000000	32.00000000	37.72116700	137.37050000	11.16000000	1.70000000
15928.46431713	2.91469985	-451.66301980	-790.61395184	2013.00000000	8.00000000	11.00000000	11.00000000	8.00000000	37.00000000	37.27383300	136.76700000	7.81000000	0.40000000
15928.56940972	-2.40855437	-345.28980060	2630.43940746	2013.00000000	8.00000000	11.00000000	13.00000000	39.00000000	57.00000000	37.63150000	137.30150000	8.50000000	0.80000000
15929.05104167	-2.37364778	194.42179820	308.32924794	2013.00000000	8.00000000	12.00000000	1.00000000	13.00000000	30.00000000	37.32850000	136.69033300	8.06000000	3.20000000
15929.96390046	1.23918377	304.47523260	-1157.71627176	2013.00000000	8.00000000	12.00000000	23.00000000	8.00000000	1.00000000	37.23983300	136.67533300	8.99000000	0.60000000
15930.51848380	3.00196631	-644.55424860	-909.58996821	2013.00000000	8.00000000	13.00000000	12.00000000	26.00000000	37.00000000	37.29883300	136.22600000	15.19000000	2.60000000
15937.71172454	-2.97578637	-653.60584772	1012.83399339	2013.00000000	8.00000000	20.00000000	17.00000000	4.00000000	53.00000000	37.17516700	136.63100000	8.88000000	0.30000000
15938.33478009	-1.75405590	113.13344760	925.81675181	2013.00000000	8.00000000	21.00000000	8.00000000	2.00000000	5.00000000	37.65966700	137.38583300	12.63000000	1.90000000
15938.54078704	1.33517688	-62.47998680	-3604.81296084	2013.00000000	8.00000000	21.00000000	12.00000000	58.00000000	44.00000000	37.61400000	137.32750000	11.17000000	0.70000000
15938.79222222	-2.38237443	-427.34108900	3739.95153687	2013.00000000	8.00000000	21.00000000	19.00000000	0.00000000	48.00000000	37.06833300	137.03983300	9.67000000	0.60000000
15939.26896991	2.88851991	35.85129398	-524.03188309	2013.00000000	8.00000000	22.00000000	6.00000000	27.00000000	19.00000000	37.20750000	136.68216700	9.99000000	0.80000000
15939.46774306	0.19198622	133.92213880	-436.14748810	2013.00000000	8.00000000	22.00000000	11.00000000	13.00000000	33.00000000	37.23533300	136.70183300	8.04000000	0.60000000
15943.48226852	-2.56563400	-335.73911884	1867.14151243	2013.00000000	8.00000000	26.00000000	11.00000000	34.00000000	28.00000000	37.25533300	137.41983300	15.38000000	1.20000000
15945.93797454	1.10828408	428.97162940	-1872.96633644	2013.00000000	8.00000000	28.00000000	22.00000000	30.00000000	41.00000000	37.20183300	136.68433300	10.65000000	0.80000000
15946.73451389	-1.31772359	87.63197740	6724.03502557	2013.00000000	8.00000000	29.00000000	17.00000000	37.00000000	42.00000000	36.94166700	137.63616700	5.75000000	2.30000000
15948.63915509	-2.85361333	-990.31507880	2745.44940544	2013.00000000	8.00000000	31.00000000	15.00000000	20.00000000	23.00000000	37.19450000	136.39150000	5.81000000	1.70000000
15950.03229167	0.95993109	595.71718860	-3864.21590321	2013.00000000	9.00000000	2.00000000	0.00000000	46.00000000	30.00000000	36.96166700	137.17016700	11.38000000	1.20000000
15950.87241898	-1.11701072	252.56085780	7213.12190568	2013.00000000	9.00000000	2.00000000	20.00000000	56.00000000	17.00000000	37.56166700	137.19816700	6.85000000	0.60000000
15951.50245370	0.94247780	161.12390900	-4511.91093508	2013.00000000	9.00000000	3.00000000	12.00000000	3.00000000	32.00000000	37.27033300	136.75950000	10.82000000	0.80000000
15955.02399306	-0.40142573	300.41795100	1179.94977576	2013.00000000	9.00000000	7.00000000	0.00000000	34.00000000	33.00000000	37.19650000	136.64866700	9.77000000	0.60000000
15955.16452546	1.06465084	163.87005050	-2983.16786339	2013.00000000	9.00000000	7.00000000	3.00000000	56.00000000	55.00000000	37.16300000	136.67483300	9.92000000	2.80000000
15955.40013889	-2.73144028	-298.38405620	1174.31270376	2013.00000000	9.00000000	7.00000000	9.00000000	36.00000000	12.00000000	37.66233300	137.60866700	12.10000000	1.40000000
15955.73645833	1.42244334	106.59205360	-823.37543983	2013.00000000	9.00000000	7.00000000	17.00000000	40.00000000	30.00000000	37.25033300	137.66000000	14.84000000	1.10000000
15956.26209491	1.83259571	-133.68905160	-3014.31715270	2013.00000000	9.00000000	8.00000000	6.00000000	17.00000000	25.00000000	37.63016700	137.63316700	11.46000000	0.90000000
15956.99335648	-1.46607657	194.13021060	270.83308794	2013.00000000	9.00000000	8.00000000	23.00000000	50.00000000	26.00000000	37.60016700	137.32016700	8.03000000	1.20000000
15957.20601852	1.19555054	56.25759240	-2238.53097652	2013.00000000	9.00000000	9.00000000	4.00000000	56.00000000	40.00000000	37.27500000	136.75900000	9.09000000	1.10000000
15957.32596065	2.19038821	-269.14887920	-2625.28238461	2013.00000000	9.00000000	9.00000000	7.00000000	49.00000000	23.00000000	37.23866700	137.10700000	15.23000000	1.00000000
15957.41379630	2.90597320	-437.24527680	-981.11433580	2013.00000000	9.00000000	9.00000000	9.00000000	55.00000000	52.00000000	37.65350000	137.61616700	16.29000000	2.60000000
15959.75699074	-1.00356432	207.01347966	3610.13182006	2013.00000000	9.00000000	11.00000000	18.00000000	10.00000000	4.00000000	37.27683300	136.76100000	9.01000000	0.40000000
15961.19050926	-1.47480322	154.65734620	173.51078396	2013.00000000	9.00000000	13.00000000	4.00000000	34.00000000	20.00000000	37.55550000	137.37966700	13.66000000	1.60000000
15962.05424769	1.90240888	236.12308830	-2083.48720758	2013.00000000	9.00000000	14.00000000	1.00000000	18.00000000	7.00000000	37.31266700	137.35416700	8.48000000	0.80000000
15962.52612269	2.47836754	-549.92668380	-3357.29755132	2013.00000000	9.00000000	14.00000000	12.00000000	37.00000000	37.00000000	37.28050000	136.76350000	9.79000000	0.20000000
15964.80827546	-1.41371669	11.92259600	5980.03041739	2013.00000000	9.00000000	16.00000000	19.00000000	23.00000000	55.00000000	37.21683300	136.72533300	8.33000000	1.20000000
15965.90385417	-0.61086524	384.94159720	3236.73230475	2013.00000000	9.00000000	17.00000000	21.00000000	41.00000000	33.00000000	36.97783300	136.71466700	5.87000000	0.80000000
15966.61053241	2.33874120	-382.79199460	-3635.13475126	2013.00000000	9.00000000	18.00000000	14.00000000	39.00000000	10.00000000	37.35233300	136.95700000	10.45000000	1.50000000
15967.36276620	-1.10828408	163.69599280	2348.56689552	2013.00000000	9.00000000	19.00000000	8.00000000	42.00000000	23.00000000	38.06000000	137.63366700	8.72000000	1.30000000
15969.95341435	-0.63704518	236.84610480	1794.28665642	2013.00000000	9.00000000	21.00000000	22.00000000	52.00000000	55.00000000	37.23250000	136.73733300	11.18000000	1.20000000
15970.39829861	-1.96349541	-144.24040750	2893.02275941	2013.00000000	9.00000000	22.00000000	9.00000000	33.00000000	33.00000000	37.27850000	136.77066700	7.83000000	1.10000000
15970.89959491	-1.62315620	122.02858160	1717.75223965	2013.00000000	9.00000000	22.00000000	21.00000000	35.00000000	25.00000000	37.37850000	136.88166700	7.34000000	0.60000000
15971.71486111	0.95120444	226.20327120	-649.74062415	2013.00000000	9.00000000	23.00000000	17.00000000	9.00000000	24.00000000	37.27233300	136.78716700	9.09000000	0.20000000
15971.73298611	1.24791042	214.74536890	-716.56596017	2013.00000000	9.00000000	23.00000000	17.00000000	35.00000000	30.00000000	37.27783300	136.75416700	9.10000000	0.60000000
15972.25479167	2.07694181	-269.60572300	-3224.45923134	2013.00000000	9.00000000	24.00000000	6.00000000	6.00000000	54.00000000	37.32216700	136.69683300	7.64000000	1.00000000
15972.50101852	-2.11184839	-267.14830926	3413.87573839	2013.00000000	9.00000000	24.00000000	12.00000000	1.00000000	28.00000000	37.38450000	136.87933300	5.98000000	0.90000000
15973.27252315	2.42600766	-223.13697248	-3591.18890327	2013.00000000	9.00000000	25.00000000	6.00000000	32.00000000	26.00000000	37.27166700	136.65116700	11.28000000	2.30000000
15973.80490741	0.00000000	466.15740700	-110.68439998	2013.00000000	9.00000000	25.00000000	19.00000000	19.00000000	4.00000000	37.22600000	137.11950000	17.13000000	1.20000000
15974.54200231	-2.60926723	-612.01116632	3030.49501031	2013.00000000	9.00000000	26.00000000	13.00000000	0.00000000	29.00000000	37.08150000	136.88366700	8.76000000	0.60000000
15974.96856481	1.59697627	353.42504300	-2227.72636852	2013.00000000	9.00000000	26.00000000	23.00000000	14.00000000	44.00000000	37.71583300	137.58633300	11.37000000	2.10000000
15977.54988426	2.64417382	-733.45812560	-3556.49577528	2013.00000000	9.00000000	29.00000000	13.00000000	11.00000000	50.00000000	37.23133300	136.70516700	10.93000000	0.50000000
15978.91356481	-0.13089969	612.31302940	1081.07471978	2013.00000000	9.00000000	30.00000000	21.00000000	55.00000000	32.00000000	37.21766700	137.73166700	17.54000000	0.80000000
15981.61016204	1.67551608	31.21867340	-4248.43041699	2013.00000000	10.00000000	3.00000000	14.00000000	38.00000000	38.00000000	37.25383300	136.75250000	8.56000000	1.20000000
15982.52442130	0.06108652	351.70219160	-234.86577595	2013.00000000	10.00000000	4.00000000	12.00000000	35.00000000	10.00000000	37.06366700	136.86466700	9.48000000	2.00000000
15983.63244213	0.83775804	248.19221880	-1531.44662369	2013.00000000	10.00000000	5.00000000	15.00000000	10.00000000	43.00000000	37.27450000	136.76116700	9.19000000	0.60000000
15985.78347222	0.22689280	275.23435640	-424.69415991	2013.00000000	10.00000000	7.00000000	18.00000000	48.00000000	12.00000000	37.23983300	136.70100000	7.17000000	0.90000000
15985.94012731	0.99483767	198.88349140	-406.91735992	2013.00000000	10.00000000	7.00000000	22.00000000	33.00000000	47.00000000	37.22766700	136.68766700	9.71000000	0.50000000
15988.21391204	1.85004901	-5.60766360	-1212.97910375	2013.00000000	10.00000000	10.00000000	5.00000000	8.00000000	2.00000000	37.32366700	136.69816700	7.60000000	1.70000000
15990.73587963	-1.23918377	111.89468900	4574.41271907	2013.00000000	10.00000000	12.00000000	17.00000000	39.00000000	40.00000000	37.25200000	136.76550000	7.98000000	0.70000000
15990.75408565	-1.07337749	185.82528560	4247.64892713	2013.00000000	10.00000000	12.00000000	18.00000000	5.00000000	53.00000000	37.22233300	137.11916700	14.11000000	0.70000000
15991.85336806	-0.20943951	441.68919500	1370.76840032	2013.00000000	10.00000000	13.00000000	20.00000000	28.00000000	51.00000000	36.99350000	136.70500000	8.87000000	2.30000000
15992.31347222	-0.19198622	213.82379500	517.22558412	2013.00000000	10.00000000	14.00000000	7.00000000	31.00000000	24.00000000	37.26266700	136.78133300	9.09000000	0.20000000
15992.52024306	2.22529480	-339.68944520	-3503.79988729	2013.00000000	10.00000000	14.00000000	12.00000000	29.00000000	9.00000000	37.22533300	136.72983300	9.06000000	0.90000000
15994.94211806	0.21816616	386.55620580	-1020.18734379	2013.00000000	10.00000000	16.00000000	22.00000000	36.00000000	39.00000000	37.20883300	137.07383300	16.10000000	0.40000000
15995.33043981	-1.11701072	184.00992660	3611.01835284	2013.00000000	10.00000000	17.00000000	7.00000000	55.00000000	50.00000000	37.23566700	136.67416700	8.08000000	0.90000000
15998.76725694	3.08923278	39.16556880	-131.62190403	2013.00000000	10.00000000	20.00000000	18.00000000	24.00000000	51.00000000	36.95566700	137.15150000	7.11000000	0.70000000
15999.08335648	1.26536371	-19.86494380	-3767.58575923	2013.00000000	10.00000000	21.00000000	2.00000000	0.00000000	2.00000000	37.50866700	137.10983300	7.09000000	1.20000000
16000.21359954	2.33001455	-430.31818440	-2956.37692740	2013.00000000	10.00000000	22.00000000	5.00000000	7.00000000	35.00000000	37.26950000	136.67516700	6.12000000	2.60000000
16002.44956019	-2.74016693	-569.72633628	1772.61721001	2013.00000000	10.00000000	24.00000000	10.00000000	47.00000000	22.00000000	37.35200000	136.79683300	7.28000000	1.20000000
16002.67940972	-0.75049158	372.67853160	3267.10151933	2013.00000000	10.00000000	24.00000000	16.00000000	18.00000000	21.00000000	37.07500000	136.67116700	6.18000000	0.60000000
16005.38523148	1.27409035	-17.84959100	-4242.42551914	2013.00000000	10.00000000	27.00000000	9.00000000	14.00000000	44.00000000	37.24983300	137.19333300	13.41000000	0.70000000
16006.22240741	-1.44862328	127.47586460	3220.45411134	2013.00000000	10.00000000	28.00000000	5.00000000	20.00000000	16.00000000	37.20950000	136.68316700	9.85000000	1.50000000
16007.81274306	-0.90757121	280.18981800	4183.89595297	2013.00000000	10.00000000	29.00000000	19.00000000	30.00000000	21.00000000	37.31300000	137.28350000	2.12000000	1.40000000
16008.35553241	-0.55850536	403.21649460	2928.60902468	2013.00000000	10.00000000	30.00000000	8.00000000	31.00000000	58.00000000	37.27900000	136.75350000	9.02000000	1.00000000
16008.45812500	0.67195176	404.99597330	-3111.11695137	2013.00000000	10.00000000	30.00000000	10.00000000	59.00000000	42.00000000	37.71666700	137.39016700	15.23000000	2.50000000
16010.76704861	-2.54818071	-37.47607180	1361.21702432	2013.00000000	11.00000000	1.00000000	18.00000000	24.00000000	33.00000000	37.31583300	137.28216700	3.28000000	0.90000000
16012.71087963	1.87622895	222.47123980	-1620.47488767	2013.00000000	11.00000000	3.00000000	17.00000000	3.00000000	40.00000000	37.30316700	137.43316700	15.11000000	1.00000000
16013.97909722	1.68424273	130.20990380	-954.38404822	2013.00000000	11.00000000	4.00000000	23.00000000	29.00000000	54.00000000	37.25400000	136.72133300	6.37000000	1.70000000
16014.07917824	2.15548163	-45.53840650	-2564.74036860	2013.00000000	11.00000000	5.00000000	1.00000000	54.00000000	1.00000000	37.20133300	136.68750000	10.28000000	1.20000000
16017.60612269	-1.57079633	-8.19865190	3407.21136079	2013.00000000	11.00000000	8.00000000	14.00000000	32.00000000	49.00000000	37.35416700	136.79050000	6.91000000	0.70000000
16018.98511574	2.02458193	58.45731340	-2295.88761653	2013.00000000	11.00000000	9.00000000	23.00000000	38.00000000	34.00000000	37.23033300	136.71133300	9.41000000	0.80000000
16019.93222222	1.32645023	195.33706940	-3156.15028873	2013.00000000	11.00000000	10.00000000	22.00000000	22.00000000	24.00000000	37.31166700	137.13950000	11.09000000	1.40000000
